,caption_source,caption_target,type_data,score_text,score_visual,label,score_visual_1,score_visual_2,score_visual_3,score_visual_4
80,"In a slightly low-angle, long shot, St. Luke’s Church rises above tall trees across the Isar River in Munich, Germany, as crowds of people mill about below in a festival-like setting. The cathedral is positioned on the right, with the dome between the two bell towers. The exterior of the church is a light reddish-brown, while the tops of the bell towers are gray. The dome is topped in gray-green patina, in which a gold clock hangs below off the side, and a cross tops the dome. The tall trees below the church stretch from left to right are in shades of medium and dark green. The crowds below are among canopy tents in yellow, orange, green, and red. Balloons and two tall streetlights are also visible in the crowds. A fence borders above the riverbank, in which long signs hang upon, two that are yellow, and two that are red and white. All signs include illegible text.


A tall gray barrier wall is along the riverbank, and the water is light green and appears calm. The sky is light blue with some large white clouds on the right. 

","This is a photo of the edge of land where a festival is taking place. There are many yellow, orange, white, and red tents on the ground. There are people walking around the festival and some of them are sitting down. There are banners on an iron barrier along the ground. There are balloons around the festival as well. There are large trees and three large towers in the background. ",dci,0.8273100065261385,-0.004143560653098621,2,0.005951417452165889,-0.034356828717203074,-0.03794818968917872,0.02193585655177143
81,"The Basilica di San Giovanni Lateran in Rome, Italy, stands in bright sunshine in a full low-angle outdoor shot under a deep-blue sky. The basilica consist of three enormous levels. The lowest level has five dark rectangular openings that are at least six times higher than the people standing in front of the basilica. The second level, above the first, has five dark rectangular openings that are arched at their tops and that have cream-colored balconies at their bottoms. These first two levels are held up by two-story pillars and columns in the cream-colored stone with which the entire basilica is built. The third level is the cream-colored roof topped with a horizontal railing on which many cream-colored statues stand in various poses. The center of the roof rises somewhat to support a central statue that raises its right hand and has a cross in its left hand. The bright sunlight overhead causes a short shadow on the building just under the eave of the roof. In the foreground is a long modern grey metal fence, tall black lampposts, and lawns with short brown grasses. Behind the basilica at the left and right are light-orange and dark-orange shorter buildings with ordinary windows. The sky is very blue with only a few cirrus clouds at the left.","Under a clear and blue sky there is the stone facade of the Archbasilica of Saint John Lateran. There are iron fences at the ground level of the church, at the entrance and the gaps between stone pillars. Some pillars have polished surfaces. On top of the dark entrance there is a grid arch window on the second floor. There are engraved Latin words above the pillars. On top of the church there are eleven statues of apostles on pilasters. Under the middle statue there is a huge logo of the church. On the left side there are pine trees. On the right there is a yellow and a brown row house. in front of there are mobile barriers on the asphalt road. ",dci,0.522462415936197,0.04018182407790993,2,-0.21758695734512884,-0.03044034392373622,0.026692060927743386,0.1639458486390428
82,"A round white lid containing cannabis buds is the focus of a high-angle, close-up shot.  The light green and yellow buds are scattered in the shallow white lid, along with a smattering of broken leaves. The lid is positioned in the center and is ribbed vertically along the sides. It is atop a blue box with a sticker along the top and side facing the viewer. The sticker is light blue with the letters “QC” in white on a blue strip, along with writing in French in dark blue letters: “DU…Cana…DROIT ACQUITTE”. Below is a reddish square on the left and a blue design on the right, which are above a red maple leaf on the side of the box. Next to it is the word “NINABIS” in black letters. 


The background is out of focus, though in the upper right is an open white container with a bit of the cannabis leaves inside and along the outside. A yellow label with blue border is affixed to the side of the container with illegible writing. The container is atop a blue box with the same sticker as the other box. 


Both boxes are atop a yellow brown wooden surface. ",On a wooden table surface there are two identical blue paper boxes. Each box contains a seal that includes a sticker of a red marijuana leaf and two anti-counterfeit labels. The box on the right is partially opened with a gap to see its dark inside. On top of the right blue box there is a white round plastic bottle that is opened. The bottle contains a yellow label that contains black words. On top of the blue box on the left there is the round plastic white lid of the white bottle. Inside the lid there are several marijuana buds including a biggest one in the middle. Besides marijuana buds there are some fallen pieces around the lid. ,dci,-0.08968280845781301,0.013179850583648012,1,-0.056782896038069075,-0.016570688329825473,0.009398312245061158,0.031104799433026697
83,"In an eye-level, long, vertical shot, people walk along the piazza next to the facade and bell tower of the Lucca Cathedral in Lucca, Italy. The facade of the church is on the left in the background, and the gray building is covered in scaffolding. Thin white barriers line the bottom of the facade. Next to it on the right is the four-sided, tall bell tower that is off-white along the top two stories, and light brown for the rest of the tower. In front of the bell tower, and stretching towards the right center, is a three-story reddish building with painted white arches between the first and second floors. 


The piazza has a gray stone path leading from the lower left to the cathedral. Along the sides of the walkway is a different surface in a sandy color. Three people are walking along the path in the distance. Two women, one in a red dress on the right and the other in a gray shirt and shorts, walk toward the viewer, while a man to the left in a green jacket and khaki pants walks toward the red building on the right. 


The sky is cloudy, with some blue above the bell tower. Bright light shines in the cloud above the cathedral. ","An image of three main buildings, a building under construction on the left and is the darkest of the three. The middle is a tower and the right is a brown colored building. There's a few people in front of these buildings, on the darker tiled path between two smooth brown ground areas. The sky is blue on the right but most of it is covered with clouds. ",dci,0.21414730556245656,0.07580036893919706,2,0.018595876730723715,0.04463565200038859,-0.05725109625585932,0.0641063882674621
84,"
A horizontally-oriented high angle photo shows a horizontally-oriented rectangular placard-type sign attached to a partially visible brown wooden railing that extends horizontally from left to right. The sign sits on top of and in front of the railing and is slightly tilted upward. Behind the railing, green groundcover plants and trees (notably, their trunks) are partially visible. 

The sign contains black and white photographic images and both English and Cryrillic printing. On the left side of the sign, a block of larger, bold type is vertically stacked and vertically oriented. The first line, in English, says “Valley of Geysers.” The second line, immediately after this text, is larger, bolder, and in Cyrillic. Two lines of text are stacked underneath; the color of the text is red. Underneath, in the lower left corner, an oval logo has an abstract design. Underneath, two vertically stacked lines of text in bold, sans serif Cyrillic, say “Kronotsky Reserve.” Underneath, there are two, small, indistinguishable logos. To the right, an oval-shaped photo image shows a seated man in ¾ view turned toward an older woman on the left side of the image; her face is blurred. They both sit outdoors; mountains are partially visible in the background.

Moving toward the right side of the sign, two blurb-like sections of vertically stacked text appear at both the top and bottom of the sign next to this oval-shaped image. The top text blurb is in Cyrillic. The bottom is in English. The English blurb contains a quotation in barely visible text.


Just right of the sign’s center, two vertically stacked texts, in both Cyrillic and the Latin alphabets, are placed on top of each other. The bottom text is in English, and reads as follows:


first line, large font size, in all caps, sans serif, bold text: “TATYANA IVANOVNA”


second line, same large font size, in all caps, sans serif, bold text: “USTINOVA”


A thin vertical line indents the next section, which is in a thin, all caps, sans-serif typeface:


first line: “NOVEMBER 14, 1913–SEPTEMBER 4, 2009.”

second line: “SHE EARNED HER PLACE IN RUSSIA’S SCIENTIFIC HISTORY”

third line: “AS THE DISCOVERER OF THE VALLEY OF GEYSERS”


A small paragraph of text in a small, bold, case-sensitive, sans-serif typeface appears as follows:


first line: “By describing the geysers of Kronotsky Reserve, she accomplished one of”

second line: “the greatest geographic discoveries of the 20th century. The first geyser on”

third line: “Kamchatka was found in April1941, and in June, the remaining large”

fourth line: “geysers had been described. In agreement with her last wish, August 5,”

fifth line: “2010 her remains were inter (illegible letter)ed in Kronotsky Reserve on a valley wall of the”

sixth and final line: “Geyzernaya River.”


The image on the right side of the sign has a curved edge on its left side. A black and white photo, it shows two individuals on a rocky shoreline. One individual stands in the shallow water next to a horse. The other individual is seated on top of a second horse. Behind them, a tall bank-like natural wall with tall grasses is partially visible.",Scene from a park setting where an informational placard is attached to a reddish-brown wood railing. The placard has black informational text written in English and Russian in paragraphs in the middle and running vertical on the far left side of the placard. There are two large black and white images on the left and right side of the placard. In the left side there are two older people sitting and talking with a large hill extending above their heads in the background. In the image on the right is two horses and their riders standing by a small pool of water on a shoreline. One rider is standing next to a horse and the other is on a horse's back. Behind the placard and railing are a few white bark birch trees and lots of green leafy plants that look like ivy. ,dci,0.7066941990666803,-0.01334805407326023,2,-0.05921107478826787,-0.020938519460517335,0.05950921188538248,-0.1791393170870772
85,"An eye-level wide, outdoor shot in bright sunlight and taken from an elevated position depicts the lower part of the Fernsehturm television tower in the Alexanderplatz area of Berlin, Germany, along with many other buildings and trees under a mostly clear sky.


The lower section of the tower is centered horizontally and is a light gray color. Its base is behind a building and a bit below the vertical midpoint. The tower tapers slightly as it goes up and out of view. 


To the left and in front of the tower is a church with a tall front steeple section. The very tip of the steeple is just out of view. The church appears to be stone, with vines on the front and a steeply angled brown roof. The front of the church faces forward and is angled to the left. Arched windows are in the rectangular column that sticks up above the roof line and supports the turquoise steeple area with a clock on its front face. The steeple is very ornate. 


The cityscape takes up the bottom two-thirds of the shot. Along the upper left side, a tall building with a side of all glass windows extends up and out of view. To the right of the church, pockets of leafless trees and some cars are visible. ",A large set of steps are in front of a building and under the two triangle shaped roofs. People are walking on a concrete ground on the bottom right side of the image. A blue chain link fence is on the bottom left side of the image. The entire background is covered in large buildings. More brown bare trees are in the far back left side of the image behind the buildings.,dci,0.2783400238436795,0.13400140917425873,2,0.06837436996776983,0.03266912441806601,0.04099699897953869,0.20739589992139282
86,"A full eye-level outdoor shot shows a tan dirt path at the left, a stretch of short green grass in the middle, and a canal full of water to the right underneath a light-blue sky. The path, the grass, and the canal all begin in the foreground, move toward the background, and then curve towards the right before disappearing in the distance. On the far side of the canal, in the upper-right, there is more short green grass and some bare brown trees. On the left side of the dirt path is even more short green grass and tall, slender, bare, brown trees. The water in the canal reflects the sky above because the water is flat and serene. The pale blue sky has a few indistinct clouds in the upper-left, and the sky near the horizon is much lighter in color.","In the lower left corner of the image, we see a dirt path that is about 1/6th the width of the image. The dirt path goes up a little past the horizontal center of the image and turns slightly to the right.  To the upper left of this dirt path, we see a small vertical sliver of grass that borders the dirt path to the center of the image.  Above this grass, we see a stretch of brown trees in the background on the left side of the image. To the right of the dirt pat at the bottom of the image, we see a wide area of grass.  The grass borders the right side of the dirt path as it goes up in the image.  To the right of this grass in the center of the image, we see a slender brown creak.  To the right of the creak, we see an elevated grass area that overlooks the creak in the right side of the image.  Above the upper right side of this elevated area, we see a group of brown trees in the background. Far in the background of the image, we see a s group of a round three utility poles with a wire attached between them.  In the background of the center of the image, we see a small white sedan.  Behind the sedan in the background, we see a row of dark trees.  At the top of the image, we see the sky which is mostly blue, but has some clouds in the upper left corner and in the horizon.   ",dci,0.03428531168338739,0.0776223332001551,2,-0.007884163940153375,0.0397207266805229,0.027872693732967413,0.13984135234135234
87,"A high-angle, outdoor close-up depicts the end of a rusty metal rail switch lever against a background of grass that is mostly tan with some light green.


The handle comes into the shot from the left edge, just above the bottom left corner of the shot. It is angled toward the top right corner, and the end of the lever is just shy of the top right corner. The lever has rectangular faces, but the end of the handle tapers a bit wider and is rounded at the end. In the middle of the handle is a large, thick metal disk, with the handle appearing to run through the disk. The large face of the disc faces forward and right. The entire rail switch is dark brown with a hint of blue and quite rusty. Raised lettering on the face of the disc makes words that go in a circle around the disc. At the top, the words “TAYLOR” and “BROS.” can be read. The rest of the words are indistinguishable from the rust. ","There is the rounded bottom of the object. The surface is rough and textured. It has chipping as well as dirt and grooves on it. It is different shades of red, brown and black. It is circular. There is raised writing curving around the edge. On the top it says, TAYLOR BROS. The writing continues all the way around. The object is thick and continues back. The sides also curve. There is a rusty rectangular pole coming out the left side and slanting down to the left. It has relatively straight sides, but the surface is rough and textured. It has chipping as well as dirt and grooves on it. It is different shades of red, brown and black. There is a rusty handle slanting up to the right out of the object. From where it attaches, it slants in a little, and then it slants out a little and gets wider as it goes to the end. It has relatively straight sides, but the surface is rough and textured. It has chipping as well as dirt and grooves on it. It is different shades of red, brown and black. There are mostly thin brown leaves on the ground, with a few green leaves curving up between them. The leaves are very thin. They go in different directions.",dci,-0.06585791981924205,0.13118547216973253,1,-0.011930416743582636,0.00802170461499397,0.14592326638539563,0.3482142857142857
88,"In an eye-level, long shot, a cluster of residential high-rise buildings are nestled in dense green trees in Victoria Peak, Hong Kong. The tall buildings are in the center, with some shorter buildings off to the right. The exteriors are in similar light colors of white, peach, and tan. The buildings are atop a tree-covered hill, with a much taller tree-covered hill or mountain directly behind them. Atop the peak in the background is a radio tower, and phone lines are visible behind the buildings, as well as in the lower right corner. 


In the background to the left is another hill, and a few buildings are below the larger hill on the bottom left. To the right of the peak is another rolling hill. The sky is cloudy and light gray. ","This looks like it might be a massive resort on a hill.  There are multiple tall and short buildings.  They are all the same color and the same basic style.  There are a lot of windows on every floor of every building.  Behind the buildings, there are three hills that are completely covered by trees.  At the top of the tallest hill, there are two or three antennas.  There is another antenna in the trees behind the buildings on the right.  There are four telephone poles in the bottom right corner of the picture.",dci,0.10121189692887769,-0.00023468661527092927,1,-0.06743738157115513,0.021432583700604663,0.024351235457769644,-0.0009839955182595929
89,"A medium eye-level indoor shot shows a man with tan skin moving a huge strainer to stir a large chrome wok full of food. The man stands at the left in three-quarter profile, angled to the right but with his eyes looking at the viewer. He wears a wide light-blue headband wrapped around his forehead, an orange t-shirt, a turquoise bracelet on his right wrist, a silver bracelet on his left wrist, and a full-body black apron that loops around his neck and descends in front. On the apron is a light-grey diamond shape outlined in white that reads ""Chef"" in a white banner, over ""McDang's"", over ""Travelogue"", over a horizontal line, which is over a final illegible word. Below the diamond shape is a horizontal blue band. His right hand holds the long wooden handle of the large mesh strainer, which is angled downward into the rice mix in the chrome wok. The wok is shiny and it has two handles that extend outward and upward. It sits in the lower-right. Behind it, on a white table, is a stainless steel colander in front of a white plastic woven basket. On top of the basket are flat, bright-green, folded banana leaves. A second basket is on the table on the left, behind the man. At the left is a water bottle and other objects. At the right are potted palms. At both the left and right shiny steel poles rising vertically upward to support something unseen. In the background is an out-of-focus black-and-white scene of people facing away from the viewer.",There is a stainless steel colander on the table next to the fryer and the food in the oil was also never mentioned. It is too hard to tell what the fried food is.,dci,0.9188264278662609,0.0746673444547632,2,-0.5690498167499626,-0.5425760858239508,0.23152541327190648,0.690627363144802
90,"A brick building at Dickinson State University in North Dakota stands angled to the left on an overcast day in an eye-level shot. The building has four levels, each of which has many pairs of tall rectangular windows bordered in a light color, which contrasts with the dark-red brick. At the front of the building is a single-story entryway with double door and a flat gray roof. A long light-colored cement sidewalk leads to that entryway from the lower-right. On both sides of the sidewalk is short green grass and tall, green, leafy trees. There are also green bushes directly in front of the entryway. The sky above is very light-grey and filled with clouds.","There are some tall red flowers growing in the flower bed that is across from the entrance to the building.  The shrubs on the right of the sidewalk have mulch around them.  They are much smaller than the shrubs around the bed on the left side of the sidewalk.  There is a small sign on the right front wall of the entrance.  The windows are set in the building in pairs.  On each side of the pairs, there is a vertical stripe of brick.  There is also a narrow stripe of brick between the two windows in the pair.  There are additional windows on the side of the building.",dci,0.1733389641076224,-0.0033248025206535914,1,-0.015982551833986183,-0.021710499892463063,-0.18890089642281743,0.09757590884800466
91,"A vertically-oriented image shows two buildings in the center of the image, slanted to face toward the right side of the image. Thin, dark winter tree branches extend into the image from the upper left side. The building closest to the left is three stories, white, and covered in rectangular windows. Next to it, on the right side, a building is red brick on the lower three stories with glass square panes featuring several geometric cut-outs for the building’s upper half. The company name, Yandex, appears in large Cyrillic sign letters on the left side of the glass part of the structure. The first letter is red; the rest are black. In front of the building, a bluish-grey horse sculpture is situated on a snow-covered slope. The horse faces downward toward the left side of the image. On the dark, wet street, a red construction divider, silver compact SUV, and a yellow taxi are visible. Overhead, the pale blue sky has a thin, gauzy, white cloud cover.","Two buildings can be seen standing in the background. The building on the left is painted white, with rectangular windows going across its exterior. The building on the right has a brick wall exterior on the bottom half, and square glass windows covering its exterior on the upper half. There is a blue-colored statue of a horse in front of the building on the right. There is snow on the ground around the statue. An asphalt road that has a wet surface can be seen going across the bottom of the image. There are a couple of cars on the surface of the road. It is daytime, and the sky above is appearing as a light blue color, with a few white clouds floating across its surface.   ",dci,0.14363734871523112,0.06937747573755271,2,0.13661383858265858,0.0382155690041603,0.05597002924672001,-0.12765138413965268
92,"An eye-level, medium shot features a bomb disposal robot behind a red Opel Astra car parked on an empty street. The sides of the car and robot are towards the viewer as they both face toward the left. The car is partially visible left from center, and all of its doors are open, including the trunk. It is a shiny, red compact car.  The robot is positioned a distance away from it, with its arm stretched outward toward the car. It is a black robot with six small wheels underneath a base with equipment attached to it. The arm is attached to the front of it, while an antenna sticks out diagonally in the back. A string or cord is attached to the antenna, and it stretches toward the right. 


The light gray paved street is empty, other than shadows underneath the car and robot, and a piece of debris to the left of the robot. Behind a small curb is a few tufts of grass, followed by a tall light gray barrier wall that has rectangular columns spaced wide along the wall. 


Leaves from a tree peak out in the upper right corner. The sky is light blue with thin clouds. ","There is a gray street going across the ground. It is mostly smooth but has some discoloration. There is a red car on the left. It has a red hood and a red trunk. There is a red car door. It is shiny and curves in at the top and bottom. There is a black strip about 1/3 from the bottom. It has a black handle in a black square on the right middle. There is an open front window on the front car door. It is mostly rectangular shaped but curves a little. You can see inside to the car and out the other window. There is a white rectangular sticker on the inside. There is a red car door on the back. It is shiny and curves in at the top and bottom. There is a black strip about 1/3 from the bottom. It has a black handle in a black square on the right middle. There is a tinted window above that, which has a black vertical strip on the right side. There is a black tire. It has tread with grooves that go evenly around it. There is a silver hubcap with equal parts that curve into the middle. They are equally spaced and shaped and go around. There is then a circle in the middle and then another recessed circle. There is a raised circle in that.  There is another tire on the back bottom. There is an open trunk. There is a red and white taillight. There is a curving red panel on the back side of the car. It goes to a point on the bottom left, goes straight on the bottom and curves on the right side. On the right, there is a piece of equipment that is flat. It has three black wheels on each side with white hubcaps. It then has a platform. In the middle, there is a black rectangular box on the bottom of the equipment. It has white writing on the side that says, ""MR5."" It has little white lines going across at the top. There are little white dots curving up to the left and then down. There is a silver protrusion on the bottom right. On the right, there is a black circular piece of equipment. It has a silver circle in the middle and then has little parts coming out. It has little screws going around it in the middle. There is a black part that curves out in the back and then goes down. It has openings in it. There is a gray circle at the top right. There is a black arm that slants up to the right and then goes up and to the left. It has straight sides and silver rivets on the main arms. There are two smaller poles that slant at the bottom and a rectangular pole that goes up to the right and has a silver and black bar going up from it. There is more equipment on the end on the left. There is a gray wall in the background. It has a raised lip at the top. It has a lot of weathering and gray spots. It has a straight top.  It has sideways writing on the right side. It also as yellow tape going across at the top and bottom. There is a pillar on the side of the wall. It is vertical. It is gray but has some color variation. It has straight sides and is smooth. Ther is another wall to the right and then another pillar and another wall. There is the outline of even blocks going in even rows under it. There is some orange in the bottom middle. There is a blue sky that has white wispy clouds going through it. It is sunny and it is daytime.",dci,-1.0108979504690279,-0.018892342033742793,1,-0.006302752917114553,-0.0745939481706843,-0.14566866994189961,0.24962549112553664
93,"An eye-level, slightly oblique, closeup shot depicts part of a computer monitor screen taking up most of the view, with the home page of Halfords visible. The left side of the shot is clear, and the right side is a bit out of focus.


The top edge of the monitor comes in from the top of the shot at one-third of the way over from the right edge of the shot and angles slightly down. It ends a little right of the left edge of the shot, where the left side of the monitor angles down and a bit to the right and out of view at the bottom of the shot. Part of the top half of the monitor is in the shot from the left edge to probably a little more than half of the horizontal distance. In the upper right corner are three dots of red, yellow, and green, from left to right. At the top of the page, there are words separated by vertical bars. From left to right, they read “Halfords”, “Bikes”, and “Sat Navs”. Those same words are in the one and only tab underneath the colored dots. The address bar has a black arrow pointing left, an “i” in a circle, a lock symbol with a slash through it, and then the address “www.halfords.com”. 


On a black background, the word “halfords” is in orange lettering. To the right, a gray search bar has white lettering that reads “Search Halfords for…”. An orange magnifying glass search symbol is at the end of the bar.


Six tabs are below that, and with white lettering from left to right, they read “Cycling”, “Technology”, “Motoring”, “Workshops & Tools”, “Camping & Leisure”, and “Kids”. 


Below that is a black outline of a truck driving next to “Free delivery*” stacked on “* On orders over 30”. To the right is a box outline with an orange arrow wrapping around it next to “Easy Returns”. Another blurred symbol is to the right of that.


At the bottom of the shot is the top of an image that is indistinguishable. There is black, tan, red, white, and what appears to be part of a green plant.


The background beyond the monitor is dark blue.","There is the top of the screen. The left top it has a red circle, orange circle, and green circle. To the right it has black writing with black vertical lines between each section. On the left under the circles it has a tab that has a black square with an orange H in it and then black writing that is separated by little vertical lines and an X at the end. There is a + to the right of the tab. Underneath that is the address bar. On the left there is a white circle that has a black arrow pointing to the left. To the right of that is a circle with an “I” in it and to the right of that is an image of a little lock with a red slash through it. To the right of that is black writing on the white background. It says, ""www.halfords.com."" To the right of that there is an arrow that curves to the right. To the right, there is a white box with a magnifying glass slanting up to the left in it. It has a circle with a line slanting to it. There is a black section under that. On the left it says, “Halfords” in big orange letters. To the right of that, there is a long rectangular horizontal box. On the left side it has white writing that says Search Halfords for.... On the left there is a gray box with an orange magnifying glass slanting up to the left in it. It has a circle with a line slanting to it. Under that, there is a black horizontal section going across the screen. It has white writing that is separated by thin vertical white lines. It is white under that. It has an image of a truck with orange and black writing next to it. In the middle it has an image of a box and arrow with orange and black writing next to it. It then has an image of a house with more writing. Under that is a photo with a helmet. There is a plant on the left and a wall with a window on the right. There is a red bar on the bottom. There is a blue background behind the computer screen.",dci,0.294724052938915,0.1534584132528427,2,-0.05141861164229826,0.11010723909024873,0.024475089511546914,0.3381117025874464
94,"A high-angle, portrait-style, three-quarter outdoor shot in bright sunlight depicts a light-skinned, slender female with fogging on her face, in running attire, running up a green sloped hill, with a background of some distant treetops and green land far below. 


The female is seen from her lower thighs up, with her legs coming up from just right of the lower left corner. She faces forward and a bit to the right, and leans a bit right. Her head is at the horizontal center, and the top of her head is one-fourth of the way down from the top edge of the shot. She has a blue running shirt with logos and text, and a race bib with a number on. Her brown hair with light highlights is pulled back into a top ponytail, and a black headband is around her forehead with white text that reads “VILLARS”. She has blue running shorts with the white letters “SAMON” on the side. Her right hand is in front of most of the first digit of the three-digit number on her bib. The other two digits are “01”. The red letters “UBS” are on the top left of the bib next to an emblem. The bib background is white on top and yellow on the bottom two-thirds. An orange banded wristwatch is on her left wrist. Both arms are in a bent running position at her sides.


The edge line of the slope runs from the vertical midpoint on the right side to one-third of the way up from the bottom left corner. Short grass, weeds, and small white flowers cover the slope. Part of a person, who appears to be riding a bike, is on the left edge behind her.


Past the slope line are the tops of two large green deciduous trees. A blurry green field makes up the rest of the background.","There is a woman who is running. Her face is visible including her eyes, nose and mouth. Her arms are visible including her hands and her fingers which are curled together. Her thumbnail is visible. She has a gold band on her 4th finger. She is wearing a black headband with big white writing that says Villars. She has brown hair that is a little messy and is tied up at the top and is coming up at the top. She is wearing a short sleeve purple shirt with seams that go over the shoulders and down the sides. It has white writing on the top on both the left and right. There is a white box next to the writing on the right side. She has a rectangular tag in the middle of the shirt. The top quarter is white going across and it has a design on the left that has three circles on lines that slants. To the right of that there is red writing that says UBS. There is smaller writing to the right and bottom of that. The top half is yellow and it has a big number in black and black writing under that and then a red rectangle with a white cross on the right side of that. The section below that is blue with some brown on the left and white on the right. The woman is wearing short purple shorts. They have creases in them. It has white writing on the left side. There is a black mesh pouch that is around her waist. It is full and has rounded items in it. It is curving down under her shirt. She is wearing a watch with an orange strap. There is a person riding a bike in the back. The person is wearing a bright yellow short sleeve. There are some creases in it. There is a black strap going over the person's shoulder. They have a red helmet with a part that curves out and a black curve going up to the right. They have a black sleeve under the yellow shirt. The ground is sloping up behind her. It has short green plants and weeds. They have little leaves. There are twigs and the brown dirt is also visible. There are some light little flowers. There is a big tree on the background on the left. It has branches that come up and has a lot of green leaves. It is very full and bushy. It is in a general rounded shape. There is a smaller one on the right. They are outside and it is daytime. ",dci,0.11195699530445047,-0.07966139281928131,0,-0.018766811795975807,-0.1039237202910412,-0.009600593296510695,-0.08234208236698701
95,"An eye-level, portrait-style outdoor shot in sunlight shows people sitting in a line of blue chairs looking out over the beach at the Promenade des Anglais in Nice, France, with a background of beach, ocean water, people, buildings, and bluffs under a partly cloudy sky.


The line of chairs and people starts just above the bottom edge of the shot in the horizontal center and runs into the shot, angled a bit to the left. The chairs face right and angle a bit away. The closest person is a gray-haired, light-skinned man with a tan baseball cap. His face is blurred, and he wears a light blue shirt, blue pants, brown sandals, and a tan cane between his knees. The next person is a light-skinned man with a black baseball cap and a blue shirt. About twenty more chairs are in the row, and most have someone sitting in them. Short shadows fall behind the chairs.


A short white railing at the end of the sitting area to the right and angled back and left. Beyond that is the beach with many people standing, sitting, lying down, or in the water. Most have bathing suits or bikinis. The water closer to shore is light blue and gets darker away from the shore. The beach and waterline follow a similar angle as the railing until the waterline gets to the vertical midpoint right by the left edge of the shot. From there it curves back right making a point on land, curves back left out of sight, and eventually comes back right forming another land point. 


The points of land in the background slope up ruggedly and have buildings, green trees, and exposed rock on them. The sky is a mix of light blue and thin flat clouds. ",A beach town with a white sandy beach and blue ocean water. The left side has buildings and homes on a hillside. At the top of the hillside is a green tree area. A retainer wall is at the bottom of the hill and below the buildings. Rocks are below the wall. People are on the sand and in the water. A row of blue chairs are above the beach with people sitting in the them. Some people are walking below the chair row. The sky is clear and blue. ,dci,0.7254060858957528,0.0418069940267527,2,0.02081877363308699,-0.21152460153247993,0.002362788596356691,0.2460997443102706
96,"Three Muslim women lean over a drawing in a poorly lit vertically oriented indoor shot. The woman on the left leans to the right, wearing a dark-blue hijab cape over a long-sleeved light-colored top. She wears glasses and has her hands forward, using her right hand to hold a blue instrument that points to the orange-colored drawing. The woman behind her wears a light-colored hijab and a dark outfit, plus glasses. She leans toward the viewer to try to see the drawing. The woman at the right also has a light-colored hijab and a dark outfit. She leans left. The drawing has a white background and dark-orange lines on it. Beneath the easel on which the drawing sits is a small piece of equipment with a bright-orange flame. In the background lovely long bright-green banana leaves hang in the upper-left in an out-of-focus brightly lit outdoor area.",This is a photo of three women sitting together. One of the women is working on an art piece in the middle of them. The woman has a silver tool in her right hand. The art piece is set on top of a wooden table. All three women are wearing headscarves. The two women on the left and in the middle are wearing glasses. The woman on the left is wearing a green apron. There is a burner at the bottom of the image that has a black pan on top of it. The background of the image is out of focus. There are some people in the background. The faces of the people are blurred out. There are tree leaves in the far background at the top left of the image. ,dci,0.1333897414289433,0.16224779761670405,2,0.009000547642417527,0.4182063165243962,0.02239257584811717,0.1669668151116364
97,"A creek pours down toward the lower-right over rocks, mud, and branches in a full outdoor shot with very little sunlight in it. The creek begins in the upper-left by crossing a road and pouring down over very large rocks toward the right. The water is bright as it falls downward. Afterwards it travels in two branches, one toward the viewer in light-colored stream and one toward the right in a placid blue color. In-between the two streams is a wide stretch of brown mud, rocks, and dead branches. The shore at the left is covered with green grasses and more mud, while the shore on the right has tall green bushes and trees growing on it. The road disappears into the upper-center where a little bit of sunlight lights up the trees with yellow and light-green tones.","An image of two bodies of water, a stream cutting through the rock ground, where the bottom lighter portion looks like mud while the darker portion is more water looking. To the right is the other body of water, a blue still water body. There's a waterfall above the stream providing the water with some rock designs around it. To the right of it is grass and herbs and further right is a bunch of thin tree trunks and branches with the left and right portions filled with leaves but the middle is leafless. The background has a few spread out trees growing on a hill with the right portion with leaves and sunlight on them.",dci,0.41280049768978544,-0.1147906773125773,2,0.01729233564317259,-0.028712157560621787,-0.12816189748231246,-0.529929418774958
